"ツイートID","ツイートの固定リンク","ツイート本文","時間","インプレッション","エンゲージメント","エンゲージメント率","リツイート","返信","いいね","ユーザープロフィールクリック","URLクリック数","ハッシュタグクリック","詳細クリック","固定リンクのクリック数","アプリ表示","アプリインストール","フォローしている","ツイートをメール送信","ダイアル式電話","メディアの再生数","メディアのエンゲージメント","プロモのインプレッション","プロモのエンゲージメント","プロモのエンゲージメント率","プロモのリツイート","プロモの返信","プロモのいいね","プロモのユーザープロフィールクリック","プロモのURLクリック数","プロモのハッシュタグクリック","プロモの詳細クリック","プロモの固定リンクのクリック数","プロモのアプリ表示","プロモのアプリインストール","プロモのフォローしている","プロモのツイートをメール送信","プロモのダイアル式電話","プロモのメディアの再生数","プロモのメディアのエンゲージメント"
"1231518258961907713","https://twitter.com/ogato_desuyo/status/1231518258961907713","背脂とオカケンスープでタレ作りました！！
めちゃくちゃ美味しかったです！
ありがとうございます🤤🤤🤤 https://t.co/WEIUmiDuAp","2020-02-23 09:56 +0000","919.0","8.0","0.008705114254624592","0.0","0.0","6.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1231513811992973313","https://twitter.com/ogato_desuyo/status/1231513811992973313","たこ焼き職人！！！
めっちゃ手際いい！！ https://t.co/rdHEiGxMRb","2020-02-23 09:39 +0000","2578.0","328.0","0.12723041117145073","4.0","0.0","26.0","10.0","7.0","0.0","21.0","0.0","0","0","0","0","0","260","260","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1231513209011523584","https://twitter.com/ogato_desuyo/status/1231513209011523584","1部しか写ってないけどいい感じです！

#SUNABACO https://t.co/a9Xc61zAdb https://t.co/1NtpAhoQDr","2020-02-23 09:36 +0000","1928.0","126.0","0.06535269709543569","5.0","0.0","15.0","3.0","0.0","1.0","2.0","0.0","0","0","0","0","0","100","100","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1231512148796305408","https://twitter.com/ogato_desuyo/status/1231512148796305408","美味しいたこ焼きと美味しいお酒ときれいなお姉さんがいる、優勝です","2020-02-23 09:32 +0000","874.0","42.0","0.04805491990846682","0.0","0.0","16.0","11.0","0.0","0.0","15.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1231511700920131584","https://twitter.com/ogato_desuyo/status/1231511700920131584","立ち飲み会みたいになってる笑

#SUNABACO","2020-02-23 09:30 +0000","864.0","19.0","0.02199074074074074","2.0","0.0","9.0","4.0","0.0","1.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1231495023247552517","https://twitter.com/ogato_desuyo/status/1231495023247552517","二郎系たこ焼き…これは伝説の幕開けに過ぎなかった…","2020-02-23 08:24 +0000","817.0","9.0","0.011015911872705019","1.0","0.0","6.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1231462418133417984","https://twitter.com/ogato_desuyo/status/1231462418133417984","参戦しますか！！！ https://t.co/PrUSxAHB5Q","2020-02-23 06:14 +0000","1380.0","7.0","0.005072463768115942","1.0","0.0","5.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1231453325272371201","https://twitter.com/ogato_desuyo/status/1231453325272371201","お、参戦しますか！！！ https://t.co/e9vTap14Bi","2020-02-23 05:38 +0000","1233.0","6.0","0.004866180048661801","0.0","0.0","4.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1231452981754654720","https://twitter.com/ogato_desuyo/status/1231452981754654720","@shoyagraphy この後江別交流会やろうと思って高松繋ぎますか〜？って聞いたら一旦帰って取ってきます！！って言ってました笑","2020-02-23 05:37 +0000","335.0","15.0","0.04477611940298507","1.0","0.0","6.0","0.0","0.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1231450528158060544","https://twitter.com/ogato_desuyo/status/1231450528158060544","裕太郎さん、会話中ずっと敬語だったのにスマブラの話の時だけ｢しょーやさんが八代に持っていきやがって｣って感情が顕になってたの面白すぎたwww","2020-02-23 05:27 +0000","1673.0","36.0","0.021518230723251645","5.0","1.0","17.0","9.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1231432900752445440","https://twitter.com/ogato_desuyo/status/1231432900752445440","すげー！！！

#SUNABACO https://t.co/WV9dgnHeVu","2020-02-23 04:17 +0000","1977.0","169.0","0.08548305513404147","5.0","0.0","22.0","5.0","5.0","2.0","1.0","0.0","0","0","0","0","0","129","129","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1231421529809772544","https://twitter.com/ogato_desuyo/status/1231421529809772544","お金が勿体ない","2020-02-23 03:32 +0000","842.0","22.0","0.026128266033254157","0.0","0.0","4.0","14.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1231405649134641152","https://twitter.com/ogato_desuyo/status/1231405649134641152","@RavenCrow1111 雪やばいっすよね…","2020-02-23 02:29 +0000","166.0","2.0","0.012048192771084338","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1231392331661639680","https://twitter.com/ogato_desuyo/status/1231392331661639680","@RiekoWaka21 今日来れなかった人用に後日またやります！","2020-02-23 01:36 +0000","239.0","4.0","0.016736401673640166","0.0","0.0","3.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1231392255488847873","https://twitter.com/ogato_desuyo/status/1231392255488847873","@nakamakoko それでも来る人は来そうなので後日またやろうかと！","2020-02-23 01:36 +0000","274.0","10.0","0.0364963503649635","0.0","0.0","3.0","3.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1231392089717399552","https://twitter.com/ogato_desuyo/status/1231392089717399552","ショウヤサンツヨイ…😨😨😨 https://t.co/eAkQOsDlRx","2020-02-23 01:35 +0000","1402.0","9.0","0.006419400855920114","1.0","0.0","4.0","2.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1231388233595944962","https://twitter.com/ogato_desuyo/status/1231388233595944962","これ今日外出歩ける天気じゃないな…","2020-02-23 01:20 +0000","1367.0","45.0","0.03291880029261156","0.0","2.0","9.0","10.0","0.0","0.0","24.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1231229985060343808","https://twitter.com/ogato_desuyo/status/1231229985060343808","従業員証発行終わってないのに忘れて閉館時間過ぎて閉じ込められるコイアイちゃん面白すぎる","2020-02-22 14:51 +0000","1417.0","40.0","0.028228652081863093","1.0","1.0","20.0","4.0","0.0","0.0","14.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1231229576795189252","https://twitter.com/ogato_desuyo/status/1231229576795189252","何も言わずに見てくれ https://t.co/RQm0RCmn01","2020-02-22 14:49 +0000","1071.0","5.0","0.004668534080298786","0.0","0.0","5.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1231195571622301697","https://twitter.com/ogato_desuyo/status/1231195571622301697","素で間違えてました…(小声) https://t.co/r8VDv0J0r6","2020-02-22 12:34 +0000","1242.0","8.0","0.00644122383252818","0.0","0.0","6.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1231189200919130112","https://twitter.com/ogato_desuyo/status/1231189200919130112","Rady…Fight!!! https://t.co/LUK7DTHvKB","2020-02-22 12:09 +0000","1231.0","136.0","0.11047928513403736","0.0","0.0","12.0","8.0","3.0","0.0","3.0","0.0","0","0","0","0","0","110","110","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1231173196042235905","https://twitter.com/ogato_desuyo/status/1231173196042235905","「こっち来て転びました？」

まっちまさん「まだだよ、めっちゃ気を付けてる」

「来て即怪我したら笑えないっすもんねw」

まっちまさん「Blenderできなくなっちゃうからね」","2020-02-22 11:05 +0000","1284.0","31.0","0.024143302180685357","1.0","0.0","19.0","0.0","0.0","0.0","11.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1231157292575248386","https://twitter.com/ogato_desuyo/status/1231157292575248386","ワイも同じくコロナ流行る中SUNABACOを出てご飯に行って不謹慎だからみんな叩いて炎上させてくれ

総理大臣もお前らと同じ人間なんやで https://t.co/vPjFPIik7f","2020-02-22 10:02 +0000","4521.0","20.0","0.004423800044238001","1.0","0.0","12.0","7.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1231077676795846656","https://twitter.com/ogato_desuyo/status/1231077676795846656","うるせえ誰がデブじゃ https://t.co/EiRS5jWk2w","2020-02-22 04:46 +0000","1280.0","190.0","0.1484375","0.0","0.0","5.0","3.0","2.0","0.0","4.0","0.0","0","0","0","0","0","176","176","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1231068729565302784","https://twitter.com/ogato_desuyo/status/1231068729565302784","やばい座席足りなくなる〜！！😂😂😂 https://t.co/ukiuUy6fs2","2020-02-22 04:10 +0000","2014.0","178.0","0.08838133068520357","5.0","0.0","25.0","14.0","3.0","0.0","4.0","0.0","0","0","0","0","0","127","127","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1231057648423845889","https://twitter.com/ogato_desuyo/status/1231057648423845889","撮影無事終わった〜😆","2020-02-22 03:26 +0000","662.0","11.0","0.01661631419939577","0.0","0.0","8.0","3.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1231029859431772161","https://twitter.com/ogato_desuyo/status/1231029859431772161","@coiai5 江別で痩せる！！","2020-02-22 01:36 +0000","140.0","5.0","0.03571428571428571","0.0","0.0","3.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1231028500817043462","https://twitter.com/ogato_desuyo/status/1231028500817043462","江別来てまだ1ヶ月経ってないけど入らなかったスキニー入るようになった","2020-02-22 01:30 +0000","1212.0","33.0","0.027227722772277228","0.0","1.0","21.0","6.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230863497753452545","https://twitter.com/ogato_desuyo/status/1230863497753452545","耳かきするとむせる人ほかにもいてほっとした https://t.co/SAGk885Eni","2020-02-21 14:35 +0000","1737.0","19.0","0.010938399539435808","3.0","0.0","11.0","0.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230848341153464320","https://twitter.com/ogato_desuyo/status/1230848341153464320","技術書セットめちゃくちゃいいな
SUNABACOの本棚に全部置きたい https://t.co/sm38EZPX47","2020-02-21 13:34 +0000","1229.0","5.0","0.0040683482506102524","0.0","0.0","5.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230833084422967299","https://twitter.com/ogato_desuyo/status/1230833084422967299","@campa_rabb それでさっき声が死んでたのか…(-人-)ﾅﾑﾅﾑ…","2020-02-21 12:34 +0000","203.0","7.0","0.034482758620689655","0.0","1.0","4.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230830188117626880","https://twitter.com/ogato_desuyo/status/1230830188117626880","@RavenCrow1111 @abeti_challenge Vキャラに対してクライアントから愛がないと言われ…我パパぞ？
誰よりも愛情持ってるはずなのに！！！","2020-02-21 12:22 +0000","80.0","1.0","0.0125","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230795669729792002","https://twitter.com/ogato_desuyo/status/1230795669729792002","仕様です
バグじゃないです
仕様です

 #エンジニア川柳","2020-02-21 10:05 +0000","2373.0","51.0","0.021491782553729456","8.0","0.0","29.0","3.0","0.0","8.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230760973775958018","https://twitter.com/ogato_desuyo/status/1230760973775958018","またバスに逃げられた","2020-02-21 07:47 +0000","668.0","15.0","0.02245508982035928","0.0","0.0","11.0","2.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230721091972108291","https://twitter.com/ogato_desuyo/status/1230721091972108291","く〜〜〜〜〜〜ｯｯﾂ！❤️❤️❤️ https://t.co/JStBu7c5Ec","2020-02-21 05:09 +0000","1411.0","95.0","0.0673281360737066","1.0","0.0","13.0","4.0","1.0","0.0","0.0","0.0","0","0","0","0","0","76","76","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230720439481094145","https://twitter.com/ogato_desuyo/status/1230720439481094145","ベトナムは予定が、あっ…しーーーっ🤭 https://t.co/m2heoT83T0","2020-02-21 05:06 +0000","1625.0","16.0","0.009846153846153846","1.0","0.0","6.0","3.0","0.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230718066306076672","https://twitter.com/ogato_desuyo/status/1230718066306076672","食べ物ツイートにはすかさず反応していく","2020-02-21 04:57 +0000","531.0","10.0","0.018832391713747645","0.0","0.0","5.0","5.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230717991098019840","https://twitter.com/ogato_desuyo/status/1230717991098019840","安いし美味そう！！！ https://t.co/GXhyfYUyYe","2020-02-21 04:56 +0000","1290.0","16.0","0.012403100775193798","0.0","0.0","6.0","2.0","0.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230713319566086145","https://twitter.com/ogato_desuyo/status/1230713319566086145","お待ちしております！！！ https://t.co/mxtCAdWrKk","2020-02-21 04:38 +0000","1027.0","4.0","0.0038948393378773127","0.0","1.0","3.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230698828245766144","https://twitter.com/ogato_desuyo/status/1230698828245766144","美味しい×美味しい=美味しい https://t.co/VWBiG8jZsS","2020-02-21 03:40 +0000","1517.0","79.0","0.05207646671061305","3.0","0.0","21.0","0.0","3.0","0.0","3.0","0.0","0","0","0","0","0","49","49","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230692758085500928","https://twitter.com/ogato_desuyo/status/1230692758085500928","ツイート遡ってみたらめちゃくちゃ面白そうな人だった
この人見てみて https://t.co/V1h8myKe32","2020-02-21 03:16 +0000","1174.0","29.0","0.024701873935264053","1.0","0.0","3.0","10.0","0.0","0.0","15.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230691783522172928","https://twitter.com/ogato_desuyo/status/1230691783522172928","市場に答えを問うのはグロースハックだがグロースハックは市場に答えを問うことではない
あくまで様々な手法を試す中で｢課題を解決しサービスを拡大する｣ことなのだ
なのでグロースハックする上で市場に答えを問うという選択肢もある、のである","2020-02-21 03:12 +0000","862.0","7.0","0.008120649651972157","1.0","0.0","6.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230689937738977281","https://twitter.com/ogato_desuyo/status/1230689937738977281","バブルワッフル美味しいのでみんなぜひ〜！！！ https://t.co/HzpX03W4aK","2020-02-21 03:05 +0000","2492.0","29.0","0.011637239165329053","3.0","0.0","8.0","8.0","0.0","0.0","10.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230687863471099904","https://twitter.com/ogato_desuyo/status/1230687863471099904","ラーメンセットが届きました！！！
弊社、福利厚生が良すぎるw
これは健康になっちゃうなあ🤤🤤🤤 https://t.co/peShA3pbvI","2020-02-21 02:57 +0000","2089.0","238.0","0.11393011010052657","2.0","0.0","20.0","12.0","2.0","0.0","0.0","0.0","0","0","0","0","0","202","202","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230683209622405120","https://twitter.com/ogato_desuyo/status/1230683209622405120","行ってらっしゃい！！
高松ではお世話になりました！！ https://t.co/2dvkNVJNID","2020-02-21 02:38 +0000","1162.0","14.0","0.012048192771084338","0.0","0.0","10.0","2.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230661160204005376","https://twitter.com/ogato_desuyo/status/1230661160204005376","@fuka1022mam なるほど笑
日本人だと実際にお酒携帯してる人珍しいですよね笑","2020-02-21 01:10 +0000","2550.0","14.0","0.005490196078431373","0.0","0.0","2.0","6.0","0.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230657980523143168","https://twitter.com/ogato_desuyo/status/1230657980523143168","@fuka1022mam スキットル自体がウイスキーを携帯するものです笑","2020-02-21 00:58 +0000","6838.0","17.0","0.0024861070488446913","0.0","0.0","0.0","12.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230650134423166976","https://twitter.com/ogato_desuyo/status/1230650134423166976","子供食堂のよくない店ってお店がダメージを引き受けている構図なのよ
優しいお店が体張って代わりに殴られ続けている状態
余裕のある人が余裕のない人にサポートしてあげる社会にならないと

その点おごチケは完璧","2020-02-21 00:27 +0000","970.0","27.0","0.027835051546391754","1.0","0.0","14.0","12.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230649250670710784","https://twitter.com/ogato_desuyo/status/1230649250670710784","@bacara_brave9_0 めんどくさい世の中ですよねえ…","2020-02-21 00:23 +0000","64.0","3.0","0.046875","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230647714448203776","https://twitter.com/ogato_desuyo/status/1230647714448203776","そろそろ

マックのCMは美味しそうだ！マック食べれない貧乏人の気持ちを考えられないのか！廃止しろ！

みたいな輩が出てきてもおかしくない","2020-02-21 00:17 +0000","1715.0","35.0","0.02040816326530612","0.0","2.0","18.0","13.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230496816245788672","https://twitter.com/ogato_desuyo/status/1230496816245788672","コイアイちゃんが嬉しそうで僕はすごく嬉しいです","2020-02-20 14:17 +0000","752.0","15.0","0.0199468085106383","0.0","0.0","7.0","8.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230482214044848129","https://twitter.com/ogato_desuyo/status/1230482214044848129","まっちまさん(@nanaco_1y0u )SUNABACO江別着弾！！！
早速マジコさん(@majimajico55 )からのラムネの贈呈式が！笑 https://t.co/krZLfqDWGb","2020-02-20 13:19 +0000","1558.0","127.0","0.08151476251604621","4.0","0.0","33.0","6.0","0.0","0.0","2.0","0.0","0","0","0","0","0","82","82","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230473315271106560","https://twitter.com/ogato_desuyo/status/1230473315271106560","@rinmaruchaaan コイアイちゃんの画像ください！！","2020-02-20 12:44 +0000","143.0","11.0","0.07692307692307693","0.0","0.0","4.0","1.0","0.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230456537774084098","https://twitter.com/ogato_desuyo/status/1230456537774084098","おっとこれは？？？ https://t.co/cB2AOarxLK","2020-02-20 11:37 +0000","969.0","9.0","0.009287925696594427","0.0","0.0","5.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230414795536400387","https://twitter.com/ogato_desuyo/status/1230414795536400387","クソコード
犯人分かるも
今朝の俺
 #エンジニア川柳","2020-02-20 08:52 +0000","4160.0","87.0","0.020913461538461537","8.0","0.0","37.0","24.0","0.0","15.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230414351179272194","https://twitter.com/ogato_desuyo/status/1230414351179272194","進捗が
進まぬ理由は
Twitter
 #エンジニア川柳","2020-02-20 08:50 +0000","1527.0","54.0","0.03536345776031434","2.0","0.0","7.0","22.0","0.0","2.0","21.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230412237258387456","https://twitter.com/ogato_desuyo/status/1230412237258387456","@coiai5 社宅帰る途中のダントツラーメンってとこがオススメ！！！","2020-02-20 08:41 +0000","180.0","2.0","0.011111111111111112","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230406626139463681","https://twitter.com/ogato_desuyo/status/1230406626139463681","コイアイちゃんのご飯サブスク、未だに9000円も残っている…","2020-02-20 08:19 +0000","612.0","8.0","0.013071895424836602","0.0","0.0","4.0","4.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230395767719776259","https://twitter.com/ogato_desuyo/status/1230395767719776259","@yoskmr こっちのクマサブローはうなだれてます… https://t.co/CDHprQBeeQ","2020-02-20 07:36 +0000","798.0","104.0","0.13032581453634084","3.0","1.0","12.0","0.0","0.0","0.0","5.0","0.0","0","0","0","0","0","83","83","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230385433990725633","https://twitter.com/ogato_desuyo/status/1230385433990725633","このツイート内まともなのが写真しかないwww https://t.co/xHmUQhVylx","2020-02-20 06:55 +0000","1595.0","14.0","0.00877742946708464","2.0","0.0","10.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230363831571861505","https://twitter.com/ogato_desuyo/status/1230363831571861505","やはり高松の締めはダントツですよね https://t.co/HpNaRPfaGJ","2020-02-20 05:29 +0000","992.0","9.0","0.009072580645161291","0.0","0.0","5.0","2.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230345345084751873","https://twitter.com/ogato_desuyo/status/1230345345084751873","ちえさんの手料理が食べられるのはSUNABACOだけっ！！！ https://t.co/TwW5YGA5zS","2020-02-20 04:16 +0000","1668.0","122.0","0.07314148681055156","3.0","0.0","33.0","5.0","2.0","0.0","1.0","0.0","0","0","0","0","0","78","78","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230338176687853568","https://twitter.com/ogato_desuyo/status/1230338176687853568","SUNABACOはblenderやらUnity派が多いですね〜
SketchUpはおそらくいないかと https://t.co/TsW91fTs1E","2020-02-20 03:47 +0000","1711.0","14.0","0.008182349503214495","1.0","0.0","6.0","6.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230337123137417216","https://twitter.com/ogato_desuyo/status/1230337123137417216","マジでそれだと思うっす！！
あとは仕事風景見せれば惚れる！ https://t.co/LYvf7nLJft","2020-02-20 03:43 +0000","1543.0","12.0","0.007777057679844459","2.0","0.0","10.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230329759684411392","https://twitter.com/ogato_desuyo/status/1230329759684411392","SUNABACO八代(熊本)のスクール申し込みは今日が最終日です！！
授業料も2ヶ月で5万円という破格の値段！！このチャンスを逃すのは勿体ない！迷ってる人はポチッと！下記リンクから是非ともお申し込みください！

#SUNABACO

YATSUSHIROスクール | SUNABACO https://t.co/FVkniqKHGz","2020-02-20 03:14 +0000","904.0","11.0","0.012168141592920354","3.0","0.0","8.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230299917744136192","https://twitter.com/ogato_desuyo/status/1230299917744136192","自分は給料分の価値がある人間なのか、給料分の価値を出すには何をすればいいのか
これを考え続けるのが大切ですよね

自分の価値を高めていけば自ずと給料も増えていく","2020-02-20 01:15 +0000","1002.0","16.0","0.015968063872255488","2.0","0.0","10.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230293332989005827","https://twitter.com/ogato_desuyo/status/1230293332989005827","ツイートする時も
・誰に届けたいのか
・何を届けたいのか
を注意して内容やタイミングを精査しないと意味のないツイートになる

意味のないツイートは頭使う必要ないけど広報したいとか喚起をしたいとかならしっかり頭使ってツイートしなければならない","2020-02-20 00:49 +0000","1151.0","15.0","0.013032145960034752","1.0","0.0","11.0","2.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230283654418456576","https://twitter.com/ogato_desuyo/status/1230283654418456576","いやいや大丈夫です！！！ https://t.co/JarLBxTdg5","2020-02-20 00:10 +0000","989.0","5.0","0.005055611729019211","0.0","0.0","5.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1230147658540441601","https://twitter.com/ogato_desuyo/status/1230147658540441601","@Kemuri41407759 @10anj10 この記事を書いてる人はこれを読んで騙されて情報商材買った人達から収入を得ているので年収700万になるというからくりです…","2020-02-19 15:10 +0000","1544.0","8.0","0.0051813471502590676","1.0","0.0","3.0","4.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
