"ツイートID","ツイートの固定リンク","ツイート本文","時間","インプレッション","エンゲージメント","エンゲージメント率","リツイート","返信","いいね","ユーザープロフィールクリック","URLクリック数","ハッシュタグクリック","詳細クリック","固定リンクのクリック数","アプリ表示","アプリインストール","フォローしている","ツイートをメール送信","ダイアル式電話","メディアの再生数","メディアのエンゲージメント","プロモのインプレッション","プロモのエンゲージメント","プロモのエンゲージメント率","プロモのリツイート","プロモの返信","プロモのいいね","プロモのユーザープロフィールクリック","プロモのURLクリック数","プロモのハッシュタグクリック","プロモの詳細クリック","プロモの固定リンクのクリック数","プロモのアプリ表示","プロモのアプリインストール","プロモのフォローしている","プロモのツイートをメール送信","プロモのダイアル式電話","プロモのメディアの再生数","プロモのメディアのエンゲージメント"
"1194968508976615424","https://twitter.com/ogato_desuyo/status/1194968508976615424","右手にスマホ左手に鬼殺し！笑 https://t.co/4LCFP9n2Ih","2019-11-14 13:21 +0000","1014.0","2.0","0.0019723865877712033","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194957992208134145","https://twitter.com/ogato_desuyo/status/1194957992208134145","そんな訳で某キャラにはめちゃくちゃ思い入れがある笑
そして成功したおかげで作業効率が格段に上がった
年末年始、スクール1期が終わったらモデル大量生産＆大量セットアップする","2019-11-14 12:39 +0000","757.0","24.0","0.031704095112285335","0.0","0.0","5.0","17.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194955108842262529","https://twitter.com/ogato_desuyo/status/1194955108842262529","メールを送ったら反応が来た
そこから色々助けてもらい何とか納品できた、窮地に立たされて新技術にチャレンジしたことで非常にいい経験になった","2019-11-14 12:27 +0000","526.0","10.0","0.019011406844106463","0.0","0.0","6.0","4.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194954736673312768","https://twitter.com/ogato_desuyo/status/1194954736673312768","正直こないだの案件はマジで悩んだ
まずは3点トラッキングということに驚きさらにOrionのサービス終了でもう詰んだと思った
徹夜の繰り返しだしモーションキャプチャーと肘トラないから全然上手く動かない
藁にもすがる思いでVRMに賭けたけどググッてもほとんど記事が出てこない
ダメ元で開発者にメー","2019-11-14 12:26 +0000","1316.0","17.0","0.012917933130699088","0.0","1.0","7.0","4.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194953309074817026","https://twitter.com/ogato_desuyo/status/1194953309074817026","@teruterurider 娘を見守る父の気持ちでございます😁","2019-11-14 12:20 +0000","96.0","1.0","0.010416666666666666","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194952553504468992","https://twitter.com/ogato_desuyo/status/1194952553504468992","@ichigonohito 味噌汁いいですよねえ
余裕さえあれば毎日でも飲みたいですもん笑","2019-11-14 12:17 +0000","61.0","1.0","0.01639344262295082","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194950157411868672","https://twitter.com/ogato_desuyo/status/1194950157411868672","皆さんに体調心配されたり差し入れ貰ったりして自分本当に恵まれた環境にいるなあって感じる
幸せだ","2019-11-14 12:08 +0000","725.0","24.0","0.03310344827586207","0.0","0.0","11.0","5.0","0.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194949973348999168","https://twitter.com/ogato_desuyo/status/1194949973348999168","チエさぁぁぁぁぁぁあん！！！😭😭😭
ありがとうございます https://t.co/hSRNgUj74o","2019-11-14 12:07 +0000","1373.0","172.0","0.12527312454479242","1.0","0.0","18.0","0.0","3.0","0.0","1.0","0.0","0","0","0","0","0","149","149","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194947940780896256","https://twitter.com/ogato_desuyo/status/1194947940780896256","SUNABACOではいつも口よりも手を動かせ(行動で示せ)と言われているので2ヶ月後の体重で示す

#SUNABACO
＃体型を変える2ヶ月 https://t.co/JhEN4St5Yo","2019-11-14 11:59 +0000","1065.0","115.0","0.107981220657277","0.0","1.0","19.0","0.0","2.0","1.0","10.0","0.0","0","0","0","0","0","82","82","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194946892464943110","https://twitter.com/ogato_desuyo/status/1194946892464943110","ぷろげらず
ぷろげりて
ぷろげるとき
ぷろげれども
ぷろげろ！ https://t.co/wCsJZ71Ah7","2019-11-14 11:55 +0000","778.0","5.0","0.006426735218508998","0.0","0.0","3.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194945517068795904","https://twitter.com/ogato_desuyo/status/1194945517068795904","お疲れ様☺️ https://t.co/tZ392G0YSf","2019-11-14 11:49 +0000","922.0","13.0","0.014099783080260303","0.0","0.0","7.0","5.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194939973247463424","https://twitter.com/ogato_desuyo/status/1194939973247463424","しょーやさん「パソコンくんは察するってことが出来ないので、素直なので〜」
素直って表現可愛い笑 https://t.co/Mk5a3gzaiM","2019-11-14 11:27 +0000","900.0","79.0","0.08777777777777777","1.0","0.0","12.0","1.0","0.0","0.0","5.0","0.0","0","0","0","0","0","60","60","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194927686944116737","https://twitter.com/ogato_desuyo/status/1194927686944116737","優しい世界
みんないい人達

@iku_arino @koukiwf @Somelu01 https://t.co/E5GdJPV2o6","2019-11-14 10:38 +0000","872.0","115.0","0.13188073394495411","0.0","0.0","3.0","4.0","1.0","0.0","3.0","0.0","0","0","0","0","0","104","104","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194916745749786625","https://twitter.com/ogato_desuyo/status/1194916745749786625","理解！分解！再構築！ https://t.co/Bwk3H9oODA","2019-11-14 09:55 +0000","830.0","3.0","0.0036144578313253013","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194916010203070464","https://twitter.com/ogato_desuyo/status/1194916010203070464","高松1期生、スクール開始2週間弱でProgate200レベ超えが4人！
彼らをみてると確かに授業の理解度も高い！！
予習復習しっかりできると成長度合いが全然違います！！！

自分も頑張らねば！！！","2019-11-14 09:52 +0000","1408.0","35.0","0.024857954545454544","7.0","0.0","19.0","7.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194911206013722624","https://twitter.com/ogato_desuyo/status/1194911206013722624","おすすめは https://t.co/JjS1yZAJj5 https://t.co/koN4SGIiMh","2019-11-14 09:33 +0000","907.0","14.0","0.015435501653803748","0.0","0.0","3.0","2.0","8.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194905876886196224","https://twitter.com/ogato_desuyo/status/1194905876886196224","@ichigonohito 自分も勉強になりました笑
Google先生いつもお世話になってます🙌","2019-11-14 09:12 +0000","45.0","1.0","0.022222222222222223","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194904391603503104","https://twitter.com/ogato_desuyo/status/1194904391603503104","variable、変数って意味だった笑
安直すぎるだろ笑","2019-11-14 09:06 +0000","557.0","11.0","0.019748653500897665","0.0","1.0","9.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194904187542228993","https://twitter.com/ogato_desuyo/status/1194904187542228993","いつもコード書く時に意味を話すんだけど（例：sprit これは裂く、とか分けるって意味ですね〜　ちなみにケーブルを1本から2本に分岐させるこれ、スプリッターって呼びます、分ける者ですね）varだけバーって呼んでたから終わった後に聞かれた
varだけは何故か意識したことなかったな
ググってみたら","2019-11-14 09:05 +0000","1799.0","14.0","0.007782101167315175","1.0","1.0","6.0","4.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194902050280112128","https://twitter.com/ogato_desuyo/status/1194902050280112128","俺はまきたくん好きやで！
ちょっと不器用で騒がしい子やけどいい子やで！！！ https://t.co/O81NStbSfs","2019-11-14 08:57 +0000","872.0","3.0","0.0034403669724770644","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194901709878751232","https://twitter.com/ogato_desuyo/status/1194901709878751232","JCで１回炎上してますからね… https://t.co/IlYwB8AFDy","2019-11-14 08:55 +0000","1071.0","23.0","0.021475256769374416","0.0","0.0","7.0","8.0","0.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194897794084962305","https://twitter.com/ogato_desuyo/status/1194897794084962305","立ちはだかる壁、JS！ https://t.co/r4BqJRoemd","2019-11-14 08:40 +0000","935.0","12.0","0.012834224598930482","0.0","0.0","1.0","5.0","0.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194897093468409857","https://twitter.com/ogato_desuyo/status/1194897093468409857","@ichigonohito はい！ありがとうございます！","2019-11-14 08:37 +0000","23.0","1.0","0.043478260869565216","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194893072951214080","https://twitter.com/ogato_desuyo/status/1194893072951214080","@ichigonohito 了解です！エネルギー量としては
昼&gt;朝&gt;夜
くらいがいいですかね？","2019-11-14 08:21 +0000","28.0","1.0","0.03571428571428571","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194822966204235776","https://twitter.com/ogato_desuyo/status/1194822966204235776","@RiekoWaka21 頻度減らします…😅","2019-11-14 03:42 +0000","91.0","2.0","0.02197802197802198","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194822341592633344","https://twitter.com/ogato_desuyo/status/1194822341592633344","栄養バランス！

#SUNABACO
#体型を変える2ヶ月 https://t.co/t6lU5lL0Co","2019-11-14 03:40 +0000","929.0","93.0","0.10010764262648009","0.0","1.0","5.0","3.0","0.0","0.0","0.0","0.0","0","0","0","0","0","84","84","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194817198281256962","https://twitter.com/ogato_desuyo/status/1194817198281256962",".@RiekoWaka21 さんからいただきました！！！
メッセージまでついてる！！
ありがとうございます🙇‍♂️🙇‍♂️🙇‍♂️

#おかんよりもおかん
#SUNABACOのお母さん https://t.co/CMMziNZEre","2019-11-14 03:19 +0000","1114.0","90.0","0.0807899461400359","0.0","1.0","12.0","8.0","1.0","0.0","5.0","0.0","0","0","0","0","0","63","63","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194758437361467392","https://twitter.com/ogato_desuyo/status/1194758437361467392","#おがと健康チャレンジ https://t.co/pHbha7gpah","2019-11-13 23:26 +0000","1037.0","87.0","0.08389585342333655","0.0","0.0","16.0","6.0","1.0","1.0","0.0","0.0","0","0","0","0","0","63","63","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194637403308167168","https://twitter.com/ogato_desuyo/status/1194637403308167168","Oh…とうとうガチサラダを…サラダ芸人のしょーやさんはもういない https://t.co/njhbakJ0lL","2019-11-13 15:25 +0000","1565.0","17.0","0.010862619808306708","2.0","0.0","13.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194615270439964675","https://twitter.com/ogato_desuyo/status/1194615270439964675","SUNABACO 体型を変える2ヶ月","2019-11-13 13:57 +0000","7570.0","23.0","0.003038309114927345","1.0","0.0","15.0","7.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194591007989350400","https://twitter.com/ogato_desuyo/status/1194591007989350400","@ichigonohito 了解です！
よくかんで食べる！意識します💪","2019-11-13 12:21 +0000","30.0","2.0","0.06666666666666667","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194590007291285504","https://twitter.com/ogato_desuyo/status/1194590007291285504","@ichigonohito コンビニおにぎりとかでも大丈夫ですかね？","2019-11-13 12:17 +0000","31.0","2.0","0.06451612903225806","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194587237922435073","https://twitter.com/ogato_desuyo/status/1194587237922435073","@ichigonohito 今日は余裕があったので夕飯はきちんと定食を食べました！！","2019-11-13 12:06 +0000","43.0","3.0","0.06976744186046512","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194587017838903300","https://twitter.com/ogato_desuyo/status/1194587017838903300","今年中に5キロ減！！！
もうアイコン詐欺とか言わせません！！！ https://t.co/5450Sf83K2","2019-11-13 12:05 +0000","1722.0","53.0","0.03077816492450639","0.0","0.0","5.0","43.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194586718155853825","https://twitter.com/ogato_desuyo/status/1194586718155853825","@onigirinogukone 完全に失敗作の気配しかないっすねwww","2019-11-13 12:04 +0000","20.0","2.0","0.1","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194586314517045248","https://twitter.com/ogato_desuyo/status/1194586314517045248","@ichigonohito 1食目からマック、カツ丼、定食、カップラーメン、メインディッシュ
みたいな…😅","2019-11-13 12:02 +0000","43.0","3.0","0.06976744186046512","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194585963814506496","https://twitter.com/ogato_desuyo/status/1194585963814506496","@onigirinogukone マッククルー「ご注文はお決まりですか？」

デブ「二郎バーガー背脂マシマシで」","2019-11-13 12:01 +0000","213.0","3.0","0.014084507042253521","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194585672633372672","https://twitter.com/ogato_desuyo/status/1194585672633372672","@ssssssigma ということはジョジョ絵のフェミ漫画とかも当たる可能性あり？？？","2019-11-13 11:59 +0000","110.0","1.0","0.00909090909090909","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194585410082500608","https://twitter.com/ogato_desuyo/status/1194585410082500608","@onigirinogukone 普通に美味そうですよね笑","2019-11-13 11:58 +0000","32.0","3.0","0.09375","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194584982867439616","https://twitter.com/ogato_desuyo/status/1194584982867439616","@ssssssigma 俺も思ったっす
豚骨ラーメンバーガー普通に美味そう","2019-11-13 11:57 +0000","235.0","2.0","0.00851063829787234","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194584552045346816","https://twitter.com/ogato_desuyo/status/1194584552045346816","ラーメンとハンバーガーが相容れないなんてことは絶対ないからマクドナルドは豚骨ラーメンバーガーを出せ

美味い飯作るんなら美味しい豚骨ラーメンバーガーだって作れるんじゃないの？プライドとかないのかよ https://t.co/aNTaqe04oT","2019-11-13 11:55 +0000","2034.0","17.0","0.008357915437561455","3.0","0.0","5.0","8.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194570337473556484","https://twitter.com/ogato_desuyo/status/1194570337473556484","@dancing_ipsum ラーメン上げときゃ2000くらいなら勝手に行くぞ","2019-11-13 10:58 +0000","22.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194569505453666304","https://twitter.com/ogato_desuyo/status/1194569505453666304","@ichigonohito 沖縄の時毎日5食食べていたので…","2019-11-13 10:55 +0000","52.0","2.0","0.038461538461538464","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194567311534874624","https://twitter.com/ogato_desuyo/status/1194567311534874624","@ichigonohito 最近は基本
・朝無し
・昼うどん
・夜ラーメン

ですね！痩せそうです！","2019-11-13 10:46 +0000","48.0","2.0","0.041666666666666664","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194543867552391169","https://twitter.com/ogato_desuyo/status/1194543867552391169","ラーメン食べてもいいんです！でも背脂（はアウト）！！！

と言われたのでアブラマシマシからアブラマシに減らそうかと思います https://t.co/83tX7oHYV9","2019-11-13 09:13 +0000","1542.0","10.0","0.00648508430609598","0.0","1.0","6.0","2.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194543138817236993","https://twitter.com/ogato_desuyo/status/1194543138817236993","スクール中に「風邪引かないように気付けて」って話したけどよく考えたら11月に半袖のお前にだけは言われたくないって感じだよな笑","2019-11-13 09:10 +0000","628.0","8.0","0.012738853503184714","0.0","0.0","5.0","3.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194542310500945920","https://twitter.com/ogato_desuyo/status/1194542310500945920","脳みそちぎれるまで考えます https://t.co/zvvbx1TYRN","2019-11-13 09:07 +0000","884.0","7.0","0.007918552036199095","0.0","0.0","4.0","2.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194541828277563392","https://twitter.com/ogato_desuyo/status/1194541828277563392","無駄な動きが多すぎるんだよなあかと言って何が原因で効率悪いかは分からない…効率よく仕事できるようになりたい","2019-11-13 09:05 +0000","858.0","27.0","0.03146853146853147","0.0","0.0","12.0","5.0","0.0","0.0","10.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194540812907905026","https://twitter.com/ogato_desuyo/status/1194540812907905026","すごい！！！
おめでとうございます！ https://t.co/5kBXaUdgGb","2019-11-13 09:01 +0000","989.0","9.0","0.00910010111223458","0.0","1.0","8.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194522467298992128","https://twitter.com/ogato_desuyo/status/1194522467298992128","@ichigonohito いつも痩せる痩せる詐欺してるのでそろそろ痩せます笑","2019-11-13 07:48 +0000","55.0","5.0","0.09090909090909091","0.0","0.0","2.0","3.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194449219009970176","https://twitter.com/ogato_desuyo/status/1194449219009970176","やばw https://t.co/qmwyKBOcBx","2019-11-13 02:57 +0000","1196.0","9.0","0.007525083612040134","0.0","0.0","8.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194446624216403968","https://twitter.com/ogato_desuyo/status/1194446624216403968","毎日1ℓ飲んでたコーラ、高松来てからまだ飲んでない！健康的！！
朝も早起き！健康的！！
毎日ラーメン！健康的！！！","2019-11-13 02:47 +0000","1810.0","45.0","0.024861878453038673","1.0","1.0","23.0","13.0","0.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194280490854801408","https://twitter.com/ogato_desuyo/status/1194280490854801408","ひょえーありがたすぎる🙌🙌🙌 https://t.co/83tX7oHYV9","2019-11-12 15:47 +0000","1008.0","3.0","0.002976190476190476","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194278112999038976","https://twitter.com/ogato_desuyo/status/1194278112999038976","すげえ…この時間になってもまだProgateやってる…

#たかまつ1st","2019-11-12 15:37 +0000","734.0","18.0","0.02452316076294278","0.0","0.0","11.0","2.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194275537855733760","https://twitter.com/ogato_desuyo/status/1194275537855733760","帰って寝ちゃおうかな…明日の朝起きれば大丈夫、きっと大丈夫…","2019-11-12 15:27 +0000","690.0","11.0","0.015942028985507246","0.0","0.0","3.0","8.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194274313341300736","https://twitter.com/ogato_desuyo/status/1194274313341300736","@nanaco_1y0u 動画撮影時にリップシンク状態でアニメーション撮影、講義動画のスタートと同時にアニメーション再生、とかでいけないですかね？","2019-11-12 15:22 +0000","101.0","2.0","0.019801980198019802","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194272668800839680","https://twitter.com/ogato_desuyo/status/1194272668800839680","@nanaco_1y0u ここまで動けばあとはリップシンクとかはアセット入れれば音と口の動きの設定だけで行けますよ！！","2019-11-12 15:16 +0000","50.0","2.0","0.04","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194236042397638657","https://twitter.com/ogato_desuyo/status/1194236042397638657","これ渾身のネタだったんですけど！！！
次のJSの課題は講師の愛が増えてますよ🤣 https://t.co/tdNiTtcVv1","2019-11-12 12:50 +0000","1200.0","3.0","0.0025","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194208981050245121","https://twitter.com/ogato_desuyo/status/1194208981050245121","@kataben3 座り心地抜群です！","2019-11-12 11:03 +0000","45.0","6.0","0.13333333333333333","0.0","0.0","4.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194202949792067584","https://twitter.com/ogato_desuyo/status/1194202949792067584","一応こっちきて1週間毎日トマトジュース飲んでます(同じくほぼ毎日ラーメン食べてます)
スクール講師に風邪ひかないことと体力あることは必須なので","2019-11-12 10:39 +0000","796.0","11.0","0.013819095477386936","0.0","0.0","9.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194194521598201856","https://twitter.com/ogato_desuyo/status/1194194521598201856","片桐さんが持ってきてくれたキャンプ用チェア、完全にお気に入り笑 https://t.co/kNetlO7ouS","2019-11-12 10:05 +0000","1109.0","87.0","0.07844905320108206","0.0","1.0","11.0","6.0","2.0","0.0","1.0","0.0","0","0","0","0","0","66","66","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194171484287029248","https://twitter.com/ogato_desuyo/status/1194171484287029248","@ichigonohito 面倒くさくて外食しちゃうので少しでも楽にできるものを…何卒…🙇‍♂️","2019-11-12 08:34 +0000","61.0","6.0","0.09836065573770492","0.0","1.0","3.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194168630436491264","https://twitter.com/ogato_desuyo/status/1194168630436491264","ソファとキッチン来たらもう住めるやん、SUNABACO","2019-11-12 08:22 +0000","676.0","5.0","0.0073964497041420114","0.0","0.0","5.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194168365490696192","https://twitter.com/ogato_desuyo/status/1194168365490696192","しないだけで出来ないわけじゃないですよ！🤣🤣🤣 https://t.co/iffcJLZVW8","2019-11-12 08:21 +0000","1380.0","7.0","0.005072463768115942","0.0","1.0","5.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194126250199023616","https://twitter.com/ogato_desuyo/status/1194126250199023616","明日締切のタスクが3つ被ってしまった…🥶
ということは成長のチャンス！💪
スクール終わったら全力で取り掛かるぜ！！！","2019-11-12 05:34 +0000","807.0","13.0","0.0161090458488228","0.0","0.0","7.0","6.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194106423157952513","https://twitter.com/ogato_desuyo/status/1194106423157952513","玄米+ 味噌汁、納豆、SEABURA！！

#サラダ生活
#健康的な暮らし https://t.co/0IXBxcypKA","2019-11-12 04:15 +0000","1590.0","11.0","0.006918238993710692","0.0","1.0","5.0","3.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194025938398240768","https://twitter.com/ogato_desuyo/status/1194025938398240768","少しずつラーメンの比率が高くなり最終的に毎日ラーメンになる https://t.co/q5NUtThzVe","2019-11-11 22:55 +0000","1325.0","8.0","0.0060377358490566035","0.0","0.0","7.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1194025514769383424","https://twitter.com/ogato_desuyo/status/1194025514769383424","失敗の繰り返しで人は強くなるのです！
「あ、前回間違ったとこだ！」（あ、進研ゼミで出たとこだ！）となれば完璧です😉 https://t.co/tzBGs8aX7r","2019-11-11 22:54 +0000","989.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
